,listing_id,5_stars,availability_365,borough,host_id,host_name,is_rated,last_review,latitude,longitude,name,neighbourhood,number_of_reviews,number_of_stays,reviews_per_month,room_type,price,rating,listing_added
3683,14646562,0.7211126893314932,344,Manhattan,22218694,Lea,1,2019-07-01,40.73455,-74.006,Velvet Retreat in the West Village, West Village,100,120.0,2.9,entire place,180.0,4.242035953107391,2018-12-26
3684,14651111,0.0,0,Brooklyn,45247861,Chris,0,,40.67447,-73.94665,"Laid Back, Spacious 2BR All Yours!", Crown Heights,0,0.0,0.0,entire place,150.0,,2018-10-16
3685,14683983,0.608739804310437,268,Manhattan,64065593,ResortShare5,1,2019-05-15,40.75294,-73.9733,RATED ★★★★★ IN THIS 2 BEDROOM PRESIDENTIAL SUITE, Midtown,23,27.6,0.87,entire place,672.0,3.492676485044312,2018-11-09
3686,14693952,0.8805041830930244,179,Manhattan,59529529,Han,1,2019-07-07,40.7619,-73.995,Private Small Room 4, Hell's Kitchen,205,246.0,5.89,Private Room,75.0,4.613891148037776,2019-01-01
3687,14696542,0.9355325578162984,153,Brooklyn,91147323,Kaitlyn,1,2019-07-06,40.69918,-73.94513,"Bright, Modern, Cozy Room in Brooklyn Artist's Apt", Bedford-Stuyvesant,159,190.8,4.56,Private Room,60.0,4.612024960916943,2018-12-31
3688,14698446,0.7099608172098574,79,Queens,45600001,Amy,1,2019-06-16,40.7445,-73.83171999999998,纽约之家(SunnyHome5), Flushing,31,37.2,0.91,Private Room,50.0,3.3635557838483034,2018-12-11
3689,14705209,0.763051227771605,0,Manhattan,7104133,Shruti,1,2019-06-19,40.74993,-73.977,Cozy Studio in Midtown, Murray Hill,32,38.4,0.91,entire place,125.0,3.5986337603313947,2018-12-14
3690,14708459,0.0,363,Queens,35375,Savannah,0,,40.76137,-73.91109,"Bright, Modern, Safe, Clean Apartment in Astoria", Astoria,0,0.0,0.0,entire place,200.0,,2018-02-04
3691,14714093,0.7380327817699083,38,Manhattan,29893675,Wendell,1,2018-06-18,40.82315,-73.93726,Beautiful Apartment in the Heart of Harlem, Harlem,86,103.2,2.47,Private Room,90.0,3.612972718695364,2017-12-13
3692,14716077,0.6028674042953125,0,Brooklyn,34924990,Ashli,1,2016-08-29,40.73374,-73.95617,"Spacious bedroom in Greenpoint, Brooklyn", Greenpoint,3,3.6,0.09,Private Room,55.0,4.7869075138011725,2016-02-24
3693,14721931,0.7363345765005027,4,Manhattan,61391963,Corporate Housing,1,2018-10-31,40.76142,-73.99248,Stellar Midtown Apt Extended Stay, Hell's Kitchen,2,2.4,0.15,entire place,133.0,4.156985352199565,2018-04-27
3694,14724015,0.6378458247951064,250,Manhattan,16098958,Jeremy & Laura,1,2018-04-01,40.79371,-73.96708000000002,Swimming Pool! 2 Bed 2 bath Amazing Layout!5143, Upper West Side,2,2.4,0.06,entire place,295.0,4.485063853543688,2017-09-26
3695,14724479,0.7459214811385564,0,Bronx,30499687,Jovanni & Natasha,1,2017-04-17,40.89581,-73.89778000000003,Clean & Amazing Semi Private NYC Room by #1 Train, Fieldston,7,8.4,0.21,Private Room,59.0,3.818006809621895,2016-10-12
3696,14733932,0.6309686426567306,312,Brooklyn,89769986,Alan,1,2019-05-04,40.69568,-73.93384,20-25 minutes to downtown NYC/30-40 to midtown, Bedford-Stuyvesant,97,116.4,2.79,Private Room,50.0,4.154591896742051,2018-10-29
3697,14741623,0.850728248265924,70,Brooklyn,39181402,Sarah,1,2019-06-22,40.68179,-73.95251999999998,Cozy Private Bedroom and Bathroom in Brooklyn, Bedford-Stuyvesant,67,80.39999999999998,1.95,Private Room,48.0,4.936976078153755,2018-12-17
3698,14744735,0.7684151668064627,17,Brooklyn,943367,Tracie,1,2018-08-15,40.7272,-73.94374,Artist Loft w/ AMAZING views of Manhattan, Greenpoint,4,4.8,0.12,Private Room,55.0,3.5963584309753056,2018-02-09
3699,14745847,0.7105764431225043,31,Manhattan,39939354,Roberto,1,2019-06-22,40.75797,-73.97004,Beautifu large studio in the heart  of Manhattan, Midtown,29,34.8,0.86,entire place,150.0,4.314895869678827,2018-12-17
3700,14746873,0.6598393596817101,337,Queens,51550484,Zhur,1,2018-12-23,40.69621,-73.84532,"COZY KING SIZE BED, NEAR AIRPORTS", Richmond Hill,8,9.6,0.23,Private Room,67.0,4.095377441924186,2018-06-19
3701,14749932,0.6771554963654363,247,Brooklyn,13066224,Valentina,1,2019-06-23,40.71906,-73.95725999999998,PRIME WILLIAMSBURG ROOM. ONE STOP FROM MANHATTAN, Williamsburg,35,42.0,1.01,Private Room,78.0,3.083919624895786,2018-12-18
3702,14756273,0.6225412089857085,0,Queens,68276808,Summer,1,2018-08-08,40.77392,-73.91678,"Large private room in Astoria, 20 mins to mid-town", Ditmars Steinway,10,12.0,0.46,Private Room,50.0,4.077138301288655,2018-02-02
3703,14757774,0.7451902492280038,0,Brooklyn,6803612,Jessica,1,2018-09-23,40.70497,-73.9233,Sunny room in PRIME Brooklyn!, Bushwick,3,3.6,0.09,Private Room,60.0,4.627460073317583,2018-03-20
3704,14759511,0.7073065350117548,0,Brooklyn,54892756,Nathaniel,1,2016-09-14,40.73271,-73.95536,Big bedroom in the heart of Greenpoint, Greenpoint,1,1.2,0.03,Private Room,75.0,4.923376217951375,2016-03-11
3705,14769619,0.915074657499978,323,Brooklyn,74179880,Silvia,1,2019-06-16,40.67539,-73.89039,Cozy minimalist room close to train (1), East New York,101,121.2,2.92,Private Room,33.0,4.60909230786554,2018-12-11
3706,14769785,0.6451466195336708,365,Brooklyn,83147028,Shirley,1,2019-01-01,40.67181,-73.925,Pr1vate Room(Queensizebed)$100, Crown Heights,16,19.2,0.46,Private Room,100.0,4.084933140893283,2018-06-28
3707,14771917,0.0,0,Brooklyn,20092334,Adhat,0,,40.70542,-73.92025,1 bedroom w/PRIVATE full bathroom (BUSHWICK), Bushwick,0,0.0,0.0,Private Room,55.0,,2018-09-28
3708,14774206,0.65469374661086,134,Manhattan,92193254,Max,1,2019-07-06,40.80093,-73.9601,South-By-Southwest Room, Upper West Side,96,115.2,2.8,Private Room,97.0,3.2696254768687187,2018-12-31
3709,14774459,0.6216431682153462,0,Manhattan,4064681,Aziz,1,2017-02-22,40.79834,-73.94761,Big Apartment with Balcony by Central Park, East Harlem,8,9.6,0.23,entire place,164.0,4.702938771588354,2016-08-19
3710,14779359,0.7755925069990384,54,Manhattan,47219202,Roy & Rita,1,2019-07-07,40.8222,-73.94323,"3 BD,2 BTH, Doorman,15 mins to Midtown", Harlem,15,18.0,0.58,entire place,199.0,3.3245625767617613,2019-01-01
3711,14779590,0.633772112579065,104,Brooklyn,16300594,Ari,1,2019-06-25,40.716,-73.955,Quiet room with loft bed, Williamsburg,57,68.39999999999999,1.65,Private Room,52.0,4.443607983748983,2018-12-20
3712,14783394,0.6219483806510744,0,Brooklyn,71379648,Jacob,1,2018-03-31,40.68815,-73.91344000000002,Bright Room in Bushwick, Bushwick,7,8.4,0.22,Private Room,62.0,4.8529611869346345,2017-09-25
3713,14784793,0.8415271757167481,0,Brooklyn,11427836,Tiffany,1,2019-04-22,40.63825,-73.95654,Ditmas Park Beautiful Spacious Apartment, Flatbush,18,21.6,0.52,entire place,160.0,4.890399192624383,2018-10-17
3714,14787727,0.0,0,Brooklyn,2724990,Valeska,0,,40.68182,-73.99208,"1 Bedroom Apartment, Carroll Gardens", Carroll Gardens,0,0.0,0.0,entire place,110.0,,2018-05-24
3715,14796894,0.7717431469578914,319,Manhattan,16098958,Jeremy & Laura,1,2017-01-07,40.74246,-73.9954,21St&6Th Ave Prime Doorman 1bed !GYM 5204, Chelsea,1,1.2,0.03,entire place,250.0,4.06091310214662,2016-07-04
3716,14807332,0.7269166517862492,57,Manhattan,92520154,Michael,1,2019-07-01,40.7658,-73.98795,Duplex with Private Bathroom by Times Square, Hell's Kitchen,319,382.8,9.24,Private Room,180.0,3.839505597561918,2018-12-26
3717,14809342,0.7229979705928206,0,Manhattan,3599088,Chris,1,2018-03-25,40.72191,-73.99472,Soho/Nolita Apartment w/Rooftop Terrace, Nolita,5,6.0,0.17,entire place,120.0,4.15037920316402,2017-09-19
3718,14817574,0.6377123075954432,0,Manhattan,88398053,Colleen,1,2017-08-20,40.72807,-73.99925,Spacious Room in the heart of Greenwich Village!, Greenwich Village,5,6.0,0.15,Private Room,99.0,4.847748651809394,2017-02-14
3719,14827752,0.0,0,Manhattan,17536826,Hanyuan (Yssi),0,,40.72989000000001,-73.9888,NEW Bright Modern Apt in the heart of DOWNTOWN NYC, East Village,0,0.0,0.0,entire place,270.0,,2018-02-11
3720,14834097,0.0,365,Manhattan,22541573,Ken,0,,40.76356,-73.96082,"East 63rd street, Studio Serviced Apartment*", Upper East Side,0,0.0,0.0,entire place,179.0,,2018-09-08
3721,14835065,0.7159852833182603,0,Manhattan,77722758,Robert,1,2017-12-30,40.73293,-73.99846,West Village Apartment near Washington Square Park, Greenwich Village,4,4.8,0.12,entire place,200.0,4.801763378519203,2017-06-26
3722,14835670,0.714153055392233,0,Brooklyn,92602590,Richard,1,2018-05-05,40.69042,-73.942,Classic Bed-Stuy Brownstone Garden Apartment, Bedford-Stuyvesant,27,32.4,0.79,entire place,95.0,4.385343838437273,2017-10-30
3723,14837052,0.6455126579585577,173,Manhattan,46564548,Meghan,1,2018-07-16,40.7155,-74.00754,Fantastical Artist's loft in Tribeca, Tribeca,2,2.4,0.14,entire place,800.0,4.893336404710687,2018-01-10
3724,14838808,0.8163516462478824,89,Manhattan,43599290,Scott,1,2019-05-22,40.72198,-74.00296,Private Bed/Bath in SOHO Townhouse +Office/Deck!!!, SoHo,26,31.2,0.76,Private Room,129.0,4.912444511833447,2018-11-16
3725,14840286,0.6202439595020999,179,Brooklyn,9977688,Lenissima,1,2018-12-31,40.68785,-73.92412,Artist's Townhouse, Bedford-Stuyvesant,6,7.1999999999999975,0.19,entire place,575.0,3.075000247526302,2018-06-27
3726,14841128,0.7024428985130133,321,Brooklyn,92333417,Valerie,1,2019-06-24,40.68234,-73.94943,"Cozy Quiet/NYC, Brooklyn apt next to subway!!", Bedford-Stuyvesant,132,158.4,4.13,entire place,152.0,3.591242740119052,2018-12-19
3727,14841838,0.6305640322096102,298,Queens,92872782,Nicholas,1,2019-06-24,40.75495,-73.87774,Jackson Heights 2 bedrooms housing, Jackson Heights,115,138.0,3.34,entire place,140.0,3.5669416209933464,2018-12-19
3728,14843553,0.7447254008922048,200,Manhattan,493093,Eyal,1,2019-07-01,40.75122,-73.99658000000002,Beautiful Alcove Studio in West Midtown, Chelsea,88,105.6,2.59,entire place,215.0,4.2980779334954935,2018-12-26
3729,14858544,0.6660904086973203,73,Manhattan,93044932,Gina,1,2019-06-22,40.75005,-73.99898,BEST AREA IN CHELSEA. MODERN. COMPACT. HIGH LINE!!, Chelsea,80,96.0,2.32,entire place,90.0,3.971336706731008,2018-12-17
3730,14858777,0.7545907180493319,305,Manhattan,9030453,Irie,1,2017-09-20,40.81172,-73.94456,West Harlem Cosy and Spacious Room, Harlem,6,7.1999999999999975,0.18,Private Room,71.0,4.164992085477627,2017-03-17
3731,14868631,0.7208546357832814,255,Brooklyn,40222216,Stephanie,1,2019-06-26,40.68327,-73.92598000000002,Cozy Bed Stuy Getaway, Bedford-Stuyvesant,7,8.4,2.84,entire place,136.0,3.671578126055493,2018-12-21
3732,14868857,0.8747717088172045,97,Brooklyn,49704571,Krzysztof,1,2019-04-21,40.71906,-73.94394,Entire studio in Williamsburg, Williamsburg,10,12.0,0.32,entire place,80.0,4.538148131434898,2018-10-16
3733,14882046,0.8224214022311092,89,Manhattan,91466201,Heidi,1,2019-06-21,40.80697,-73.945,Harlem Comfort and Style, Harlem,25,30.0,0.73,entire place,200.0,4.942247150558615,2018-12-16
3734,14886600,0.9233601097457208,8,Manhattan,93373413,Meg,1,2019-06-30,40.75735,-73.96438,"Midtown East Studio Apt ~ Private, Cozy & Bright", Midtown,22,26.4,0.64,entire place,198.0,4.974009714022172,2018-12-25
3735,14911628,0.8992308322802666,5,Manhattan,87848042,Val,1,2019-06-30,40.75611,-73.99387,Modern 1BR Apt in the Heart Of NYC, Hell's Kitchen,17,20.4,0.53,entire place,180.0,4.557083504858727,2018-12-25
3736,14913167,0.6770589157522355,0,Brooklyn,71093067,Matthew,1,2016-10-23,40.67154,-73.96221,"1BR on own floor, by park & subway", Crown Heights,8,9.6,0.23,Private Room,88.0,3.6800918971156977,2016-04-19
3737,14913197,0.7300003378659481,44,Brooklyn,60852834,Manny & Gemma,1,2019-06-15,40.72948,-73.94918,Serene & Clean Cuartito with Garden View, Greenpoint,154,184.8,4.49,Private Room,56.0,3.909946541773981,2018-12-10
3738,14913941,0.7367956470321262,3,Brooklyn,51752700,Loretta,1,2019-05-25,40.67564,-73.95496999999997,Crown Heights and Cozy Self-Catering, Crown Heights,48,57.6,1.42,entire place,93.0,3.7845665267988737,2018-11-19
3739,14914739,0.7676895152094712,30,Brooklyn,93699493,Andres&Ine,1,2019-06-29,40.68381,-73.94346,Duplex apartment in the heart of Brooklyn, Bedford-Stuyvesant,41,49.2,1.2,entire place,250.0,4.18121286315089,2018-12-24
3740,14915099,0.7720987398677215,0,Brooklyn,7216016,Jason,1,2019-04-21,40.7122,-73.96619,Studio In Williamsburg w/ Amazing View Waterfront, Williamsburg,51,61.2,1.51,entire place,225.0,3.403837470013088,2018-10-16
3741,14917475,0.8669800755065976,355,Brooklyn,93734865,Caroline,1,2019-02-28,40.68312,-73.9086,"RENOVATED 2-Bedroom, Near subway, comfy & cosy!", Bushwick,42,50.4,1.24,entire place,85.0,4.914056590779471,2018-08-25
3742,14928089,0.639478501058472,280,Manhattan,71176668,David,1,2018-10-24,40.8153,-73.93741,Beautiful room with all Amenities and gym, Harlem,26,31.2,0.76,Private Room,110.0,3.618320614249917,2018-04-20
3743,14928996,0.6150921751719765,0,Brooklyn,32545798,Sasha,1,2017-06-29,40.71449000000001,-73.96311,1 BR in Williamsburg by Bedford Ave Station, Williamsburg,8,9.6,0.23,Private Room,75.0,4.8815415350923095,2016-12-24
3744,14933893,0.6767755732401268,0,Manhattan,60904698,Toby,1,2016-09-19,40.77334000000001,-73.94848,Cozy walk-up in The Upper East Side, Upper East Side,3,3.6,0.09,Private Room,75.0,4.8847073173427145,2016-03-16
3745,14945219,0.9095400488196372,38,Brooklyn,5792120,Julia,1,2019-06-26,40.70708,-73.92343000000002,"Sunny Art Loft in Bushwick, Brooklyn + 1 Cute Cat", Bushwick,44,52.8,1.3,entire place,102.0,4.6202628348872485,2018-12-21
3746,14945585,0.6606024411096124,0,Brooklyn,94039418,Shawn,1,2016-09-12,40.69251,-73.92478,"Furnished Room, with spacious backyard", Bushwick,1,1.2,0.03,Private Room,25.0,4.878775194465425,2016-03-09
3747,14946346,0.0,365,Manhattan,30283594,Kara,0,,40.7481,-73.97417,**East Side NYC 1 Bedroom Apt**, Murray Hill,0,0.0,0.0,entire place,279.0,,2018-03-02
3748,14946381,0.6727162485494145,0,Manhattan,94044308,Sydney,1,2018-01-07,40.83849,-73.93809,A Real NYC Experience, Washington Heights,57,68.39999999999999,1.67,Private Room,41.0,3.2772610528886617,2017-07-04
3749,14959161,0.0,364,Manhattan,30283594,Kara,0,,40.7608,-73.96032,Upper East Side 1 Bedroom Near MSK, Upper East Side,0,0.0,0.0,entire place,249.0,,2018-02-04
3750,14961253,0.64525318380751,0,Manhattan,94196548,Kim,1,2017-05-21,40.77883,-73.95205,86th st express train/Private Patio/Clean One Bed, Upper East Side,5,6.0,0.16,entire place,219.0,3.871307783731152,2016-11-15
3751,14964655,0.0,365,Brooklyn,94232838,Joe,0,,40.6371,-73.99834,brooklyn comfy safe near all, Borough Park,0,0.0,0.0,Private Room,70.0,,2018-04-10
3752,14976368,0.6504927456936566,363,Brooklyn,4025366,Dana,1,2019-06-15,40.71156,-73.95454000000002,Cozy apt. Heart of Williamsburg NYC, Williamsburg,14,16.8,0.41,entire place,150.0,4.1930112484337565,2018-12-10
3753,14981124,0.6858389004323535,291,Brooklyn,24140532,Josh,1,2019-06-07,40.69402,-73.94529,Nice Private room in quiet 2 level Brownstone!, Bedford-Stuyvesant,63,75.6,1.91,Private Room,50.0,4.450981450789092,2018-12-02
3754,14983453,0.6725979403564322,345,Manhattan,57049951,Eliahu,1,2019-07-02,40.81205,-73.95273,127 St & Convent Av NYC ABCD RM 3, Harlem,100,120.0,3.09,Private Room,69.0,4.2738992634987145,2018-12-27
3755,14987023,0.6726556012176561,309,Brooklyn,344035,Brooklyn&   Breakfast    -Len-,1,2019-07-06,40.67758,-73.97123,Cozy 3rd floor room at Brooklyn&Breakfast, Prospect Heights,168,201.6,4.91,Private Room,40.0,4.140932694100681,2018-12-31
3756,14989532,0.6142887778666867,255,Manhattan,23208658,Iryna,1,2019-06-16,40.79853,-73.94143000000003,East Harlem: Spacious 3BR, East Harlem,70,84.0,2.06,entire place,270.0,3.042065259480893,2018-12-11
3757,14989615,0.6961721460778694,358,Queens,92596736,Jazzy,1,2019-07-07,40.74647,-73.88258,Cheap $45/night@15 minuets to Mahattaton, Elmhurst,2,2.4,0.06,Private Room,53.0,3.468918713298432,2019-01-01
3758,14991887,0.6636210311998885,166,Brooklyn,94513501,Peter & Nora,1,2019-06-23,40.68664,-73.93849,Brownstone Apartment on Tree Lined Street, Bedford-Stuyvesant,33,39.6,2.12,entire place,100.0,3.8771506816741135,2018-12-18
3759,14996256,0.0,0,Brooklyn,92322271,Mark,0,,40.67059,-73.94798,Lovely Guestroom in Elevator Building, Crown Heights,0,0.0,0.0,Private Room,88.0,,2018-04-16
3760,15005115,0.7478448086386914,58,Manhattan,440145,Saralena,1,2018-12-29,40.71342,-73.99929,Sunny and quiet Chinatown gem, Civic Center,8,9.6,0.23,entire place,150.0,3.2522273416250003,2018-06-25
3761,15018397,0.7060934618131736,164,Brooklyn,37723496,Anna,1,2019-06-29,40.70426,-73.98633000000002,Peaceful Room in Dumbo Art Loft Too, DUMBO,98,117.6,2.88,Private Room,125.0,4.4583618235755935,2018-12-24
3762,15019959,0.0,66,Queens,445894,Alexa,0,,40.74596,-73.87762,Amazing huge furnished room!, Elmhurst,0,0.0,0.0,Private Room,60.0,,2018-10-03
3763,15021635,0.7186012876521002,0,Brooklyn,61140228,Nadia,1,2018-12-22,40.7005,-73.9144,Cute private bedroom in Bushwick. Close to subway., Bushwick,2,2.4,0.29,Private Room,75.0,3.6120261100186255,2018-06-18
3764,15026994,0.6442543776469098,18,Queens,46073068,Anu-Raga,1,2019-05-11,40.76117,-73.92846999999998,A large private room with indoor garden, Long Island City,37,44.4,1.09,Private Room,65.0,3.9042415766354592,2018-11-05
3765,15027024,0.7725126282241318,0,Manhattan,8344620,Ethan,1,2018-12-31,40.72693,-73.98385,Newly renovated 1bd on lively & historic St Marks, East Village,10,12.0,0.3,entire place,180.0,3.9197288082950594,2018-06-27
3766,15028194,0.6589301614004367,74,Brooklyn,5957027,Zachary,1,2019-06-14,40.67667,-73.9175,"Stylish, Comfortable, and Affordable in Brooklyn", Crown Heights,126,151.2,3.74,entire place,180.0,3.5459688857710296,2018-12-09
3767,15035565,0.7528930167403268,0,Manhattan,9671470,Jacob,1,2018-05-08,40.81438,-73.95183,"Huge 2 Bedroom, Great Location, Express Metro", Harlem,6,7.1999999999999975,0.19,entire place,199.0,4.333745425059789,2017-11-02
3768,15036330,0.7361875411447979,5,Manhattan,3416935,Joy,1,2018-09-16,40.83043,-73.94672,Cozy Bedroom close to major subway lines!, Harlem,5,6.0,0.15,Private Room,60.0,4.665307186904635,2018-03-13
3769,15043788,0.893170747741425,308,Queens,84607966,Nurcan,1,2019-07-01,40.73908,-73.9203,Private Room in Sunnyside 3, Sunnyside,134,160.79999999999995,3.93,Private Room,45.0,4.9548880893506375,2018-12-26
3770,15052056,0.6050403356924468,0,Brooklyn,83171661,Yuichi,1,2017-08-28,40.66752,-73.9849,Entire APT in Center of Park Slope Brooklyn, South Slope,2,2.4,0.06,entire place,90.0,3.3487134666204064,2017-02-22
3771,15052971,0.6038221811418949,356,Manhattan,22541573,Ken,1,2017-07-30,40.73193,-73.99126,"East 12th street, Lux 1bd in Greenwich Village**", East Village,1,1.2,0.04,entire place,267.0,3.2161477192947863,2017-01-24
3772,15053143,0.6677112092925173,175,Manhattan,8726843,Adam,1,2019-07-01,40.79577000000001,-73.9362,Gigantic 2-Story Skylight Loft—2 Blocks To Subway, East Harlem,85,102.0,2.5,entire place,350.0,4.280164722698311,2018-12-26
3773,15053461,0.6447987719335962,354,Queens,26377263,Stat,1,2017-08-05,40.59324,-73.77288,"Home 4 Medical Professionals- The ""Fasciculation""", Edgemere,1,1.2,0.04,Private Room,40.0,3.0150094635779148,2017-01-30
3774,15054327,0.0,313,Queens,26377263,Stat,0,,40.59304,-73.77339,"Home 4 Medical Professionals - The ""Crepitus""", Edgemere,0,0.0,0.0,Private Room,40.0,,2018-06-27
3775,15058410,0.6514736571991591,353,Queens,95101238,David,1,2019-06-03,40.68287,-73.85981,Spacious 1BD Luxurious room in Queens NYC, Ozone Park,41,49.2,1.2,Private Room,65.0,3.6434503487465935,2018-11-28
3776,15081440,0.6153245832984104,355,Staten Island,92493393,Eddie & Lois,1,2019-01-04,40.63215,-74.11403,Eco  private room for 4 best location to Mahanttan, West Brighton,56,67.2,1.8,Private Room,69.0,3.4512033744871258,2018-07-01
3777,15082723,0.6868349957861398,0,Brooklyn,33677512,Joseph,1,2019-07-08,40.71204,-73.9656,"Williamsburg Private Room, Outdoor Space w/grill", Williamsburg,29,34.8,0.85,Private Room,95.0,3.98682163377308,2019-01-02
3778,15088024,0.6733090112896982,136,Brooklyn,49807429,Russell,1,2019-07-02,40.65916,-73.95074,Cozy Private Room for Eager Travelers! :D, Prospect-Lefferts Gardens,169,202.8,4.98,Private Room,54.0,4.022592121697246,2018-12-27
3779,15095005,0.7416144513225252,20,Brooklyn,24696055,Pavle,1,2018-06-30,40.67634,-73.98311,"Charming, Cozy & Convenient 1 Bd Apartment", Park Slope,10,12.0,0.3,entire place,125.0,3.9887383819811135,2017-12-25
